OLDREVID,NEWREVID,USER_IS_IP,USER_IS_BOT,USER_AGE,USER_BLKED_BEFORE,USER_BLKED_EVER,USER_PAGE_ZERO_SIZE,USER_PAGE_ZERO_EN_WARNINGS,USER_PAGE_SIZE_CHANGE,USER_EDITS_TOTAL,USER_EDITS_HOUR,USER_EDITS_DAY,USER_EDITS_WEEK,USER_EDITS_MONTH,USER_EDITS_DENSITY,PAGE_AGE,PAGE_EDITS_TOTAL,PAGE_EDITS_HOUR,PAGE_EDITS_DAY,PAGE_EDITS_WEEK,PAGE_EDITS_MONTH,PAGE_EDITS_DENSITY,COMM_LEN,COMM_HAS_SECT,COMM_LEN_NO_SECT,COMM_VAND,SIZE_ARTICLE,SIZE_CHANGE_RESULT,SIZE_CHANGE_CHURN_CHARS,SIZE_CHANGE_CHURN_BLKS,HIST_REP_USER,HIST_REP_ARTICLE,HIST_REP_COUNTRY,HIST_USER_HAS_RB,HASH_REVERTED,HASH_REC_DIVERSITY,WT_NO_DELAY,WT_DELAYED,WT_DELAY_DIFF,LANG_ALL_CHAR_REP,LANG_ALL_UCASE,LANG_ALL_ALPHA,LANG_ALL_LONG_TOKEN,LANG_ALL_MARKUP,LANG_ALL_MARKUP_IMPACT,LANG_EN_PROFANE_SMALL,LANG_EN_PROFANE_SMALL_IMPACT,LANG_EN_PROFANE_BIG,LANG_EN_PROFANE_BIG_IMPACT,LANG_EN_PRONOUN,LANG_EN_PRONOUN_IMPACT,PREV_TIME_AGO,PREV_USER_IS_IP,PREV_USER_SAME,NEXT_TIME_AHEAD,NEXT_USER_IS_IP,NEXT_USER_SAME,NEXT_COMMENT_VAND,URL,VANDALISM_TYPE
329131055,329131272,True,False,75.0,False,False,0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,37.5,205059570,380.0,2.0,3.0,5.0,14.0,539630.447368,15,True,0,False,16456.0,1.0,17.0,2.0,0.0,0.887223,0.126897,False,True,0.714286,0.638532,0.608974,-0.029559,0.0,0.0,0.888889,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,True,True,30278.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=329131272&oldid=329131055,0
311750208,328640964,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,109810374,41.0,1.0,1.0,1.0,1.0,2678301.804878,0,False,0,False,2267.0,39.0,38.0,1.0,0.0,0.0,0.041558,False,False,0.714286,0.24694,0.013843,-0.233096,2.0,0.066667,0.789474,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500952.0,False,False,774537.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=328640964&oldid=311750208,0
328208120,328208328,True,False,113.0,False,False,0,0.0,1284.0,2.0,2.0,2.0,2.0,2.0,56.5,172644673,5731.0,5.0,7.0,43.0,187.0,30124.703019,28,False,28,False,0.0,-46372.0,46423.0,361.0,0.0,4.213611,0.10256,False,True,0.571429,0.532703,0.440779,-0.091924,0.0,,,0.0,-227.0,-0.004895,-30.0,-0.000647,-66.0,-0.001423,-14.0,-0.000302,113.0,True,True,230.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=328208328&oldid=328208120,0
327957215,328294106,True,False,872913.0,False,True,1647,1.0,2938.0,2.0,1.0,1.0,1.0,2.0,436456.5,44323608,1292.0,1.0,1.0,13.0,42.0,34306.198142,0,False,0,False,26768.0,-1080.0,1166.0,8.0,0.24645,1.787601,0.048818,True,True,0.857143,0.731452,0.708271,-0.023181,0.0,0.0,0.923077,13.0,-4.0,-0.003704,4.0,0.003704,1.0,0.000926,0.0,0.0,173526.0,False,False,27.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=328294106&oldid=327957215,0
329110274,329176789,True,False,137882825.0,False,False,5062,1.0,863.0,49.0,1.0,1.0,1.0,1.0,2813935.204082,655431,250.0,1.0,6.0,216.0,250.0,2621.724,21,True,0,False,23222.0,101.0,109.0,4.0,0.0,2.70628,0.073033,False,True,0.857143,0.417025,0.708271,0.291246,6.0,0.028169,0.651376,11.0,1.0,0.009901,0.0,0.0,0.0,0.0,0.0,0.0,23717.0,True,False,322.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=329176789&oldid=329110274,0
318788299,329775436,True,False,0.0,False,False,0,0.0,1619.0,1.0,1.0,1.0,1.0,1.0,0.0,92613288,9.0,1.0,1.0,1.0,1.0,10290365.333333,0,False,0,False,897.0,30.0,30.0,1.0,0.0,0.0,0.127877,False,True,0.857143,0.520738,0.359393,-0.161345,0.0,0.0,0.8,5.0,0.0,0.0,5.0,0.166667,1.0,0.033333,0.0,0.0,4918252.0,False,False,2.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=329775436&oldid=318788299,0
329279338,329695433,True,False,7502241.0,True,True,12055,9.0,1608.0,47.0,1.0,1.0,1.0,9.0,159622.148936,126409583,179.0,1.0,1.0,2.0,2.0,706198.787709,0,False,0,False,9826.0,20.0,16.0,2.0,0.075869,0.003612,0.12763,True,True,0.857143,0.731452,0.840908,0.109456,5.0,1.0,0.625,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170298.0,False,False,2.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=329695433&oldid=329279338,0
328683717,328807408,True,False,5364676.0,True,True,11291,5.0,0.0,43.0,1.0,1.0,1.0,1.0,124759.906977,242008373,928.0,1.0,2.0,4.0,20.0,260784.884698,14,True,0,False,25311.0,7.0,6.0,1.0,0.033514,0.019008,0.125973,True,False,0.571429,0.638532,0.403958,-0.234574,2.0,0.0,1.0,6.0,0.0,0.0,1.0,0.142857,0.0,0.0,0.0,0.0,55746.0,False,False,61.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=328807408&oldid=328683717,0
328606112,328606168,False,False,36879209.0,False,True,21741,0.0,0.0,4376.0,14.0,167.0,670.0,1670.0,8427.607176,221923262,389.0,3.0,3.0,3.0,46.0,570496.817481,42,False,42,False,15375.0,0.0,26.0,2.0,0.0,0.20062,0.008737,False,False,0.714286,0.34074,0.219943,-0.120797,0.0,0.076923,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,False,True,191445.0,True,False,False,http://en.wikipedia.org/w/index.php?diff=328606168&oldid=328606112,0
328859411,328859661,True,False,100654804.0,True,True,34168,18.0,1002.0,120.0,2.0,2.0,2.0,5.0,838790.033333,249095766,1155.0,2.0,7.0,8.0,31.0,215667.32987,0,False,0,False,9129.0,52.0,51.0,1.0,0.07324,1.059571,0.126314,True,True,0.571429,0.602286,0.708271,0.105985,0.0,0.0,0.745098,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.057692,85.0,True,True,40.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=328859661&oldid=328859411,0
328463239,329956728,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,254206363,491.0,1.0,1.0,1.0,18.0,517731.900204,14,True,0,True,16148.0,248.0,280.0,8.0,0.0,0.198352,0.12739,False,True,0.857143,0.731452,0.708271,-0.023181,4.0,0.056604,0.582418,43.0,3.0,0.012097,0.0,0.0,0.0,0.0,0.0,0.0,607838.0,False,False,4267.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=329956728&oldid=328463239,0
316425773,328342230,True,False,2665.0,False,False,0,,,3.0,3.0,3.0,3.0,3.0,888.333333,41770957,20.0,1.0,1.0,1.0,1.0,2088547.85,0,False,0,False,1315.0,130.0,132.0,5.0,0.0,0.0,0.127395,False,False,0.857143,0.360775,0.116294,-0.244481,2.0,0.021978,0.689394,11.0,1.0,0.007692,0.0,0.0,0.0,0.0,0.0,0.0,5370982.0,False,False,5908.0,False,False,False,http://en.wikipedia.org/w/index.php?diff=328342230&oldid=316425773,0
325408789,328596827,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,226269293,188.0,1.0,1.0,1.0,8.0,1203560.069149,16,True,0,False,4817.0,45.0,43.0,2.0,0.0,0.0,0.101602,False,False,0.857143,0.24694,0.440779,0.193839,0.0,0.388889,0.837209,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491408.0,False,False,6655063.0,False,False,False,http://en.wikipedia.org/w/index.php?diff=328596827&oldid=325408789,0
328284665,328297477,True,False,0.0,False,False,0,0.0,703.0,1.0,1.0,1.0,1.0,1.0,0.0,263010959,3173.0,1.0,7.0,13.0,63.0,82890.311692,31,True,0,False,81583.0,-6.0,24.0,2.0,0.0,2.443587,0.127553,False,True,0.857143,0.429964,0.864596,0.434633,2.0,0.333333,0.666667,4.0,0.0,0.0,5.0,0.833333,1.0,0.166667,0.0,0.0,5438.0,True,False,22.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=328297477&oldid=328284665,0
328738488,328827751,True,False,97025699.0,False,False,1588,2.0,0.0,13.0,1.0,1.0,1.0,1.0,7463515.307692,221393186,1338.0,1.0,6.0,14.0,24.0,165465.759342,0,False,0,False,5069.0,-29.0,63.0,2.0,0.0,2.94436,0.126119,False,True,0.857143,0.731452,0.908711,0.17726,0.0,0.0,1.0,17.0,-1.0,-0.034483,0.0,0.0,0.0,0.0,0.0,0.0,42743.0,False,False,1175.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=328827751&oldid=328738488,0
329223160,329776984,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,256342392,908.0,1.0,1.0,4.0,21.0,282315.409692,0,False,0,False,9792.0,27.0,649.0,6.0,0.0,0.156679,0.127886,False,False,0.714286,0.478513,0.708271,0.229757,2.0,0.025316,0.705357,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222902.0,True,False,38.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=329776984&oldid=329223160,0
328902728,329307866,True,False,106981179.0,True,True,25111,15.0,0.0,84.0,1.0,1.0,1.0,2.0,1273585.464286,235618660,949.0,1.0,1.0,5.0,22.0,248280.990516,13,True,0,False,37361.0,10.0,6.0,1.0,0.0,0.584772,0.127027,False,True,0.857143,0.638532,0.864596,0.226064,4.0,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165097.0,False,False,516.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=329307866&oldid=328902728,0
329223862,329523608,True,False,1383226.0,True,True,5307,2.0,1221.0,16.0,1.0,1.0,7.0,16.0,86451.625,254214829,2988.0,1.0,1.0,8.0,13.0,85078.590696,0,False,0,False,97030.0,40.0,38.0,2.0,3.194392,0.942936,0.127386,True,True,0.857143,0.537678,0.908711,0.371033,17.0,1.0,0.473684,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120713.0,False,False,19.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=329523608&oldid=329223862,0
328809505,328809624,True,False,31445462.0,True,True,12181,4.0,0.0,55.0,2.0,2.0,2.0,7.0,571735.672727,242350752,683.0,2.0,2.0,2.0,9.0,354832.726208,0,False,0,False,6508.0,13.0,2362.0,4.0,0.055541,0.071932,0.125971,True,True,0.714286,0.287614,0.825779,0.538165,37.0,0.015184,0.776748,37.0,-2.0,-0.153846,0.0,0.0,0.0,0.0,0.0,0.0,54.0,True,True,160.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=328809624&oldid=328809505,0
269896246,328119209,True,False,56399835.0,False,False,0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,14099958.75,158032343,56.0,1.0,1.0,1.0,1.0,2822006.125,14,True,0,False,8029.0,46.0,45.0,1.0,0.0,0.0,0.131691,False,True,0.857143,0.731452,0.908711,0.17726,2.0,0.052632,0.844444,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24966228.0,False,False,50.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=328119209&oldid=269896246,0
329054543,329054673,True,False,69462782.0,True,True,15354,6.0,2448.0,43.0,3.0,3.0,3.0,3.0,1615413.534884,234872317,239.0,3.0,3.0,3.0,3.0,982729.359833,28,False,28,False,0.0,-17068.0,16882.0,221.0,0.0,0.0,0.129993,False,True,0.428571,0.532703,0.875556,0.342852,0.0,,,0.0,-191.0,-0.011191,-18.0,-0.001055,-16.0,-0.000937,-2.0,-0.000117,38.0,True,True,3.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=329054673&oldid=329054543,0
329215818,329909580,True,False,95.0,False,False,0,0.0,567.0,2.0,2.0,2.0,2.0,2.0,47.5,183698913,1173.0,1.0,1.0,2.0,7.0,156606.063939,21,True,0,False,88346.0,5.0,5.0,1.0,0.0,0.0,0.102669,False,True,0.857143,0.638532,0.864596,0.226064,0.0,0.0,0.8,4.0,0.0,0.0,5.0,1.0,1.0,0.2,0.0,0.0,292151.0,False,False,117.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=329909580&oldid=329215818,0
328796693,328796789,True,False,490933.0,False,True,3875,1.0,511.0,10.0,3.0,3.0,10.0,10.0,49093.3,117209761,55.0,5.0,5.0,5.0,5.0,2131086.563636,0,False,0,False,2676.0,26.0,120.0,2.0,3.820427,1.999681,0.12593,True,True,0.714286,0.478513,0.957912,0.479399,2.0,0.016667,0.821918,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.038462,38.0,False,False,20.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=328796789&oldid=328796693,0
329723114,329978772,True,False,34420389.0,False,False,0,0.0,1506.0,8.0,2.0,2.0,2.0,2.0,4302548.625,223948488,2925.0,1.0,1.0,3.0,41.0,76563.585641,0,False,0,False,22106.0,21.0,183.0,21.0,0.0,0.0,0.127282,False,True,0.857143,0.478513,0.513747,0.035233,3.0,0.103448,0.852941,10.0,0.0,0.0,10.0,0.47619,2.0,0.095238,0.0,0.0,107329.0,False,False,27.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=329978772&oldid=329723114,0
307664245,329698328,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,80054248,19.0,1.0,1.0,1.0,1.0,4213381.473684,0,False,0,False,531.0,127.0,126.0,1.0,0.0,0.0,0.12763,False,True,0.857143,0.731452,0.708271,-0.023181,2.0,0.04717,0.84127,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9822185.0,False,False,116517.0,True,False,False,http://en.wikipedia.org/w/index.php?diff=329698328&oldid=307664245,0
327447021,328365800,True,False,74556002.0,False,False,619,0.0,366.0,22.0,1.0,1.0,1.0,1.0,3388909.181818,143771466,1513.0,1.0,1.0,8.0,25.0,95024.101785,0,False,0,False,17781.0,39.0,39.0,1.0,0.0,0.711265,0.080319,False,False,0.714286,0.38367,0.880797,0.497127,2.0,0.0,0.794872,7.0,0.0,0.0,0.0,0.0,1.0,0.025641,0.0,0.0,441448.0,True,False,408.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=328365800&oldid=327447021,0
270901738,328876761,True,False,0.0,False,False,0,0.0,837.0,1.0,1.0,1.0,1.0,1.0,0.0,38604845,8.0,1.0,1.0,1.0,1.0,4825605.625,20,True,0,False,687.0,14.0,11.0,3.0,0.0,0.0,0.0576,False,True,0.857143,0.626212,0.840908,0.214696,0.0,0.888889,0.818182,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24903581.0,False,False,13.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=328876761&oldid=270901738,0
163819845,329052669,True,False,3973825.0,False,True,473,1.0,1900.0,5.0,2.0,2.0,2.0,4.0,794765.0,87633373,4.0,1.0,1.0,1.0,1.0,21908343.25,4,False,4,False,675.0,68.0,68.0,1.0,0.027288,0.0,0.126447,True,True,0.857143,0.626212,0.708271,0.082059,2.0,0.056604,0.779412,7.0,0.0,0.0,0.0,0.0,1.0,0.014706,0.0,0.0,67567496.0,False,False,176.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=329052669&oldid=163819845,0
328268246,328327295,True,False,19623657.0,False,False,6534,2.0,881.0,101.0,1.0,1.0,4.0,34.0,194293.633663,236230433,2792.0,1.0,3.0,14.0,86.0,84609.75394,15,True,0,False,23897.0,180.0,211.0,3.0,1.125364,4.211994,0.127511,True,True,0.857143,0.731452,0.708271,-0.023181,9.0,0.012739,0.80102,13.0,0.0,0.0,7.0,0.038889,3.0,0.016667,2.0,0.011111,28384.0,True,False,29.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=328327295&oldid=328268246,0
327595961,328088732,True,False,0.0,False,False,0,0.0,739.0,1.0,1.0,1.0,1.0,1.0,0.0,64909237,424.0,1.0,1.0,4.0,31.0,153087.823113,32,True,0,False,13050.0,25.0,24.0,1.0,0.0,0.229007,0.128423,False,True,0.857143,0.602286,0.840908,0.238622,2.0,0.117647,0.708333,8.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.04,232844.0,False,False,7.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=328088732&oldid=327595961,0
329283592,329283636,True,False,62988927.0,True,True,17025,14.0,0.0,60.0,1.0,1.0,1.0,2.0,1049815.45,184995711,449.0,2.0,2.0,3.0,5.0,412017.173719,28,True,0,False,6442.0,-1127.0,1118.0,5.0,0.023386,0.0,0.126962,True,False,0.857143,0.24694,0.440779,0.193839,0.0,,,0.0,-3.0,-0.002662,-2.0,-0.001775,-3.0,-0.002662,0.0,0.0,16.0,True,False,31.0,True,False,False,http://en.wikipedia.org/w/index.php?diff=329283636&oldid=329283592,0
329330455,329447088,True,False,54421589.0,False,True,6854,3.0,0.0,27.0,1.0,1.0,6.0,11.0,2015614.407407,195577357,3073.0,1.0,4.0,11.0,60.0,63643.786853,0,False,0,False,45746.0,8.0,14.0,2.0,2.329105,1.239811,0.127103,True,True,0.857143,0.638532,0.864596,0.226064,0.0,0.0,0.818182,5.0,0.0,0.0,5.0,0.625,1.0,0.125,0.0,0.0,51374.0,False,False,87.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=329447088&oldid=329330455,0
328472813,328508493,True,False,25869380.0,False,False,0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,6467345.0,172058243,3044.0,1.0,3.0,54.0,145.0,56523.732917,0,False,0,False,51463.0,75.0,75.0,1.0,0.0,8.367433,0.101845,False,True,0.714286,0.731452,0.708271,-0.023181,2.0,0.033333,0.8,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13313.0,False,False,60.0,True,True,False,http://en.wikipedia.org/w/index.php?diff=328508493&oldid=328472813,0
326005423,329154521,True,False,0.0,False,False,0,0.0,1549.0,1.0,1.0,1.0,1.0,1.0,0.0,104667217,433.0,1.0,1.0,1.0,8.0,241725.674365,0,False,0,False,14333.0,12.0,11.0,1.0,0.0,0.0,0.102264,False,True,0.857143,0.731452,0.608974,-0.122478,0.0,0.111111,0.818182,4.0,0.0,0.0,5.0,0.416667,1.0,0.083333,0.0,0.0,1411234.0,True,False,3027.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=329154521&oldid=326005423,0
326919334,328707179,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,244121012,1514.0,1.0,1.0,1.0,10.0,161242.412153,0,False,0,False,42913.0,-119.0,250.0,5.0,0.0,0.260052,0.126232,False,True,0.857143,0.731452,0.708271,-0.023181,3.0,0.039216,0.772727,8.0,0.0,0.0,-2.0,-0.016807,0.0,0.0,1.0,0.008403,823651.0,True,False,8213.0,True,False,True,http://en.wikipedia.org/w/index.php?diff=328707179&oldid=326919334,0
317669210,328309399,True,False,0.0,False,False,0,,,1.0,1.0,1.0,1.0,1.0,0.0,158121065,173.0,1.0,1.0,1.0,1.0,913994.595376,11,True,0,False,7806.0,99.0,98.0,1.0,0.0,0.0,0.127523,False,True,0.857143,0.731452,0.832716,0.101264,2.0,0.025641,0.795918,9.0,0.0,0.0,0.0,0.0,1.0,0.010101,0.0,0.0,4788303.0,False,False,170233.0,True,False,False,http://en.wikipedia.org/w/index.php?diff=328309399&oldid=317669210,0
329559164,329599613,True,False,0.0,False,False,0,0.0,743.0,1.0,1.0,1.0,1.0,1.0,0.0,240064167,1150.0,1.0,9.0,14.0,31.0,208751.449565,13,True,0,False,11268.0,1.0,17.0,2.0,0.0,1.397165,0.127643,False,True,0.857143,0.4955,0.608974,0.113474,2.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14456.0,False,False,1199.0,False,False,False,http://en.wikipedia.org/w/index.php?diff=329599613&oldid=329559164,0
328565233,328827961,True,False,108.0,False,True,1671,1.0,2913.0,2.0,2.0,2.0,2.0,2.0,54.0,166629706,3194.0,1.0,1.0,23.0,58.0,52169.601127,0,False,0,False,19997.0,24.0,23.0,1.0,0.999827,1.317493,0.129857,True,True,0.857143,0.731452,0.955892,0.22444,2.0,0.0,0.826087,5.0,0.0,0.0,1.0,0.041667,2.0,0.083333,0.0,0.0,107120.0,False,False,7.0,False,False,True,http://en.wikipedia.org/w/index.php?diff=328827961&oldid=328565233,0
